Brand,Category_Name,Color,Discount,Gender,ProductID,Product_Description,Product_Name,SKU,Selling_Price,Size,Sub-Category,error_reason
Xiaomi,Electronics,Black,30,nan,PROD_00678,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Xiaomi Mobiles Premium,SKU-ELE-0678,29150.1,nan,Mobiles,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Blue,5,nan,PROD_00538,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Xiaomi Laptops Deluxe,SKU-ELE-0538,43878.6,nan,Laptops,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Blue,5,nan,PROD_00551,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Xiaomi Laptops Advanced,SKU-ELE-0551,65346.7,nan,Laptops,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Blue,5,nan,PROD_00677,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Xiaomi Mobiles Pro,SKU-ELE-0677,83775.75,nan,Mobiles,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Blue,10,nan,PROD_00467,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Computers Premium,SKU-ELE-0467,4930.2,nan,Computers,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Blue,15,nan,PROD_00512,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Laptops Advanced,SKU-ELE-0512,16994.05,nan,Laptops,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Blue,20,nan,PROD_00553,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Xiaomi Laptops Classic,SKU-ELE-0553,61588.0,nan,Laptops,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Blue,20,nan,PROD_00686,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Mobiles Deluxe,SKU-ELE-0686,45729.6,nan,Mobiles,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Blue,25,nan,PROD_00760,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Xiaomi Watches Advanced,SKU-ELE-0760,36399.0,nan,Watches,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Green,10,nan,PROD_00541,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Xiaomi Laptops Advanced,SKU-ELE-0541,12305.7,nan,Laptops,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Green,10,nan,PROD_00747,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Cameras Deluxe,SKU-ELE-0747,80986.5,nan,Cameras,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Green,20,nan,PROD_00535,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Laptops Pro,SKU-ELE-0535,17615.2,nan,Laptops,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Green,25,nan,PROD_00472,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Xiaomi Computers Pro,SKU-ELE-0472,36493.5,nan,Computers,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Grey,5,nan,PROD_00608,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Xiaomi TV Deluxe,SKU-ELE-0608,48821.45,nan,TV,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Grey,30,nan,PROD_00522,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Laptops Premium,SKU-ELE-0522,56123.9,nan,Laptops,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Maroon,10,nan,PROD_00589,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Xiaomi TV Premium,SKU-ELE-0589,66120.3,nan,TV,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Maroon,15,nan,PROD_00482,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Computers Deluxe,SKU-ELE-0482,41058.4,nan,Computers,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Maroon,15,nan,PROD_00486,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Computers Advanced,SKU-ELE-0486,19172.6,nan,Computers,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Maroon,15,nan,PROD_00681,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Xiaomi Mobiles Premium,SKU-ELE-0681,56122.1,nan,Mobiles,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Maroon,20,nan,PROD_00556,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Xiaomi Laptops Deluxe,SKU-ELE-0556,29903.2,nan,Laptops,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Maroon,20,nan,PROD_00658,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Headphones Pro,SKU-ELE-0658,33958.4,nan,Headphones,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Maroon,25,nan,PROD_00474,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Xiaomi Computers Classic,SKU-ELE-0474,879.75,nan,Computers,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Maroon,30,nan,PROD_00578,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Xiaomi TV Premium,SKU-ELE-0578,13409.2,nan,TV,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Navy,10,nan,PROD_00539,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Xiaomi Laptops Deluxe,SKU-ELE-0539,25289.1,nan,Laptops,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Navy,25,nan,PROD_00705,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Xiaomi Mobiles Deluxe,SKU-ELE-0705,28447.5,nan,Mobiles,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Navy,25,nan,PROD_00706,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Xiaomi Mobiles Classic,SKU-ELE-0706,56825.25,nan,Mobiles,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Navy,30,nan,PROD_00470,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Computers Deluxe,SKU-ELE-0470,49749.7,nan,Computers,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Pink,5,nan,PROD_00611,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Xiaomi TV Deluxe,SKU-ELE-0611,20370.85,nan,TV,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Pink,10,nan,PROD_00499,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Xiaomi Computers Deluxe,SKU-ELE-0499,46205.1,nan,Computers,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Pink,20,nan,PROD_00644,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Headphones Deluxe,SKU-ELE-0644,42918.4,nan,Headphones,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Red,5,nan,PROD_00630,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Xiaomi Headphones Deluxe,SKU-ELE-0630,82240.55,nan,Headphones,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Red,10,nan,PROD_00766,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Watches Pro,SKU-ELE-0766,6760.8,nan,Watches,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Red,15,nan,PROD_00484,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Xiaomi Computers Deluxe,SKU-ELE-0484,42411.6,nan,Computers,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Red,15,nan,PROD_00744,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Cameras Premium,SKU-ELE-0744,13329.7,nan,Cameras,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Red,15,nan,PROD_00750,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Cameras Pro,SKU-ELE-0750,75404.35,nan,Cameras,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Red,20,nan,PROD_00717,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Mobiles Deluxe,SKU-ELE-0717,3304.8,nan,Mobiles,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Red,20,nan,PROD_00729,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Xiaomi Mobiles Premium,SKU-ELE-0729,22237.6,nan,Mobiles,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Red,30,nan,PROD_00545,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Laptops Deluxe,SKU-ELE-0545,6874.0,nan,Laptops,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Red,30,nan,PROD_00655,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Xiaomi Headphones Pro,SKU-ELE-0655,69489.7,nan,Headphones,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,White,5,nan,PROD_00483,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Xiaomi Computers Classic,SKU-ELE-0483,65307.75,nan,Computers,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,White,15,nan,PROD_00635,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Xiaomi Headphones Classic,SKU-ELE-0635,11581.25,nan,Headphones,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,White,20,nan,PROD_00773,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Xiaomi Watches Advanced,SKU-ELE-0773,74697.6,nan,Watches,Gender: invalid value | Size: invalid value
